firm_id,name,owner_name,owner_age_estimate,address,city,state,zip_code,metro,phone,email,website,subindustry,naics_code,revenue_estimate,employee_count,years_established,yelp_rating,yelp_review_count,google_rating,google_review_count,succession_risk_score,wealth_index,formation_rate,estimated_ebitda,estimated_multiple,deal_score
firm_0167,Premier Business Services,Angela Allen,63,716 Commerce Way,Worcester,MA,01609,Worcester,(783) 214-7106,info@premierbusinesstax.com,www.premierbusinesstax.com,Bookkeeping Services,541219,5284643,21,12,4.1,127,4.0,94,42,68,9.8,1007438,2.7488429395523633,82.06
firm_0529,Harbor Accounting,Sandra King,74,3801 Main Ave,Tampa,FL,33613,Tampa,(922) 524-4427,info@harboraccountincpa.com,www.harboraccountincpa.com,Payroll Services,541214,8903077,17,15,3.2,93,3.1,141,65,79,13.1,2595563,3.9448367427126043,82.02000000000001
firm_0450,Regional Firm,Scott White,65,6579 Business Ave,Orlando,FL,32809,Orlando,(937) 320-7946,info@regionalfirm.com,www.regionalfirm.com,Estate Planning,541211,793154,13,22,3.1,107,3.3,162,70,74,12.7,224859,3.692028838073917,81.99000000000001
firm_0599,West Professional Corporation,William Moore,73,4434 Commerce St,Palm Beach,FL,33480,West Palm Beach,(382) 551-1734,info@westprofessiona.com,www.westprofessiona.com,Forensic Accounting,541211,6872863,36,24,2.6,119,2.7,149,61,96,9.3,1347350,4.301737578401367,81.91
firm_0472,Frank Jones & Associates,Jeffrey Davis,38,5431 First St,Tampa,FL,33606,Tampa,(954) 686-4240,info@frankjonesandas.com,www.frankjonesandas.com,Bookkeeping Services,541219,7755560,17,14,4.9,62,5.0,69,19,83,13.5,2222044,3.362262278503541,81.9
firm_0591,Trusted Business Services,Ronald Nelson,70,3355 Third Dr,West Palm Beach,FL,33401,West Palm Beach,(598) 458-2045,info@trustedbusinesstax.com,www.trustedbusinesstax.com,Forensic Accounting,541211,7952999,45,12,3.4,125,3.6,168,55,80,12.7,2474190,4.216218391135616,81.89
firm_0541,Bay Area Solutions,William White,75,1561 First Way,Tampa,FL,33614,Tampa,(506) 451-2954,info@bayareasolution.com,,Estate Planning,541211,3936922,11,29,3.9,22,3.6,14,76,82,13.7,1240824,3.4778719974721377,81.88999999999999
firm_0045,Community CPA,Frank Harris,69,2906 Park St,Lexington,MA,02420,Boston,(563) 349-9420,info@communitycpacpa.com,www.communitycpacpa.com,Forensic Accounting,541211,9993413,19,28,2.8,6,2.9,6,74,96,12.1,2694996,4.271417443527627,81.87
firm_0673,Central Firm,Brian Carter,44,3231 Business Way,Fort Myers,FL,33901,Fort Myers,(479) 513-9581,info@centralfirmcpa.com,www.centralfirmcpa.com,CPA Firms,541211,3435950,20,20,4.2,47,4.0,30,28,74,10.9,1081682,3.851984689422075,81.73
firm_0638,Stephen Brown Accounting,Larry Young,51,2027 Oak Ave,Naples,FL,34108,Naples,(256) 910-3898,info@stephenbrownacccpa.com,,CPA Firms,541211,2737773,12,40,4.6,27,4.9,24,55,97,7.4,838011,3.416929012741086,81.72999999999999
firm_0428,Heritage CPAs,James King,57,2970 Third Blvd,Orlando,FL,32806,Orlando,(267) 604-9222,info@heritagecpastax.com,www.heritagecpastax.com,Bookkeeping Services,541219,1039087,6,40,3.6,38,3.7,41,43,69,11.9,161780,3.3751072793713766,81.68
firm_0086,Betty Allen CPAs,Eric Wright,47,7267 Main Way,Cambridge,MA,02138,Boston,(367) 409-8326,info@bettyallencpascpa.com,www.bettyallencpascpa.com,CPA Firms,541211,4813585,23,18,3.6,143,3.7,133,20,91,15.8,905585,3.1854703645522937,81.65
firm_0223,Kevin Lewis CPAs,Jason Taylor,60,9627 Business St,Lowell,MA,01854,Lowell,(497) 912-2075,info@kevinlewiscpas.com,www.kevinlewiscpas.com,Tax Preparation,541213,3305416,22,12,3.7,83,3.7,67,38,72,11.2,925031,2.7472445073128564,81.63999999999999
firm_0581,Family Group,Sandra Adams,63,7823 Commerce Way,Fort Lauderdale,FL,33308,Fort Lauderdale,(973) 621-1525,info@familygroup.com,www.familygroup.com,Forensic Accounting,541211,4617551,20,19,2.9,51,3.1,59,48,87,12.1,940300,4.180029522025231,81.52
firm_0410,Lisa Ramirez Accounting,Donna Allen,35,859 Oak St,Orlando,FL,32835,Orlando,(780) 689-6285,info@lisaramirezaccocpa.com,www.lisaramirezaccocpa.com,Tax Preparation,541213,2542712,16,27,4.4,150,4.2,127,24,71,11.2,832740,3.092132571832056,81.49
firm_0611,Dorothy Jackson CPAs,David Moore,41,5687 Third Way,Wellington,FL,33414,West Palm Beach,(372) 406-1242,info@dorothyjacksonccpa.com,www.dorothyjacksonccpa.com,Tax Preparation,541213,8817419,34,19,4.1,119,4.0,143,24,90,11.4,3016436,3.2092770798496284,81.47999999999999
firm_0346,Bay Area Tax Preparation,Betty Perez,38,5816 Oak Dr,Kendall,FL,33155,Miami,(462) 702-3847,info@bayareataxprepa.com,www.bayareataxprepa.com,Payroll Services,541214,1101902,12,30,2.6,20,2.5,33,40,78,13.9,220508,3.49457793022869,81.43
firm_0388,East Accounting,Sarah Sanchez,56,1728 First St,Orlando,FL,32801,Orlando,(753) 485-5967,info@eastaccountingcpa.com,www.eastaccountingcpa.com,Payroll Services,541214,1097248,6,14,2.7,127,2.7,222,37,78,13.9,359180,3.9055707686890475,81.43
firm_0184,Park Tax Advisors,Eric Hall,60,7136 Elm Dr,Worcester,MA,01610,Worcester,(730) 924-5328,info@parktaxadvisors.com,www.parktaxadvisors.com,Payroll Services,541214,6098889,32,29,4.0,11,4.1,10,56,69,10.1,1710677,3.4191374820690283,81.42
firm_0441,Family Group,Sandra Lee,44,1471 Third St,Orlando,FL,32808,Orlando,(237) 765-1284,info@familygroupcpa.com,www.familygroupcpa.com,Payroll Services,541214,2882141,24,26,4.5,145,4.3,96,27,68,11.6,768846,3.6835346085279523,81.32
firm_0107,Metro Associates,William Lewis,71,5336 Elm Dr,Brighton,MA,02135,Boston,(272) 308-1991,info@metroassociatescpa.com,www.metroassociatescpa.com,Estate Planning,541211,8088120,19,40,3.2,138,3.1,218,66,74,13.1,2214650,4.369451297059442,81.27000000000001
firm_0230,Frank Martinez Tax Services,Deborah Williams,67,1383 Oak St,Peabody,MA,01960,Boston,(426) 876-1457,info@frankmartineztatax.com,www.frankmartineztatax.com,Estate Planning,541211,1283223,5,8,4.9,30,4.6,25,35,81,12.9,269191,3.823681569989999,81.18
firm_0231,Larry Anderson CPAs,James Garcia,51,8776 Business Ave,Peabody,MA,01960,Boston,(814) 526-7469,info@larryandersoncptax.com,www.larryandersoncptax.com,Forensic Accounting,541211,9342054,26,21,3.8,42,3.9,37,37,81,12.9,3042537,4.342979073547937,81.18
firm_0259,Executive Associates,Sandra Roberts,41,4864 Business Way,Coconut Grove,FL,33133,Miami,(730) 218-4501,info@executiveassoci.com,www.executiveassoci.com,Payroll Services,541214,4193780,20,27,3.5,120,3.2,139,22,88,14.2,847666,4.129454691886513,81.14
firm_0059,Carol Nelson Accounting,Deborah White,60,1633 First St,Framingham,MA,01701,Boston,(951) 417-3815,info@carolnelsonaccotax.com,www.carolnelsonaccotax.com,Estate Planning,541211,2248664,11,10,2.7,31,2.7,44,45,79,13.2,631462,3.903372352760751,81.09
firm_0064,Midtown Audit Services,Lisa Flores,48,8593 Park Dr,Framingham,MA,01701,Boston,(302) 630-7558,info@midtownauditsercpa.com,www.midtownauditsercpa.com,Tax Preparation,541213,8740455,20,24,4.4,147,4.3,111,28,79,13.2,2869323,2.3225788421043787,81.09
firm_0130,Richard Perez CPAs,Susan Mitchell,63,9654 First Dr,Downtown,MA,02109,Boston,(612) 315-4070,info@richardperezcpatax.com,www.richardperezcpatax.com,Bookkeeping Services,541219,985825,5,21,3.8,24,3.6,41,48,87,19.1,329703,2.968807682062825,81.05
firm_0324,Ridge Financial Services,Amy Flores,54,1099 Main Way,Miami Beach,FL,33149,Miami,(505) 986-3340,info@ridgefinancials.com,,Payroll Services,541214,3605269,23,29,5.0,20,4.9,22,47,87,16.2,1137959,3.9305285940987367,81.05
firm_0532,Lisa King CPA,Joseph Perez,66,1311 Park Ave,Tampa,FL,33613,Tampa,(716) 330-7801,info@lisakingcpacpa.com,,Bookkeeping Services,541219,1674332,15,10,3.8,25,4.0,43,74,79,13.1,568247,3.2578911749305357,81.02000000000001
firm_0455,Valley CPAs,Lisa Jones,69,1537 Business Way,Orlando,FL,32809,Orlando,(295) 270-9610,info@valleycpascpa.com,www.valleycpascpa.com,Tax Preparation,541213,5855910,16,18,3.1,138,3.1,144,61,74,12.7,1126986,3.0030354601300187,80.99000000000001
firm_0142,Park Tax Services,Scott Rodriguez,69,4753 Park Way,Financial District,MA,02110,Boston,(637) 712-6295,info@parktaxservices.com,,Payroll Services,541214,6182201,29,27,4.7,7,5.0,7,81,93,21.4,1833056,3.8976206561029447,80.95
firm_0050,Precision Accounting,Deborah Johnson,71,7621 Business St,Weston,MA,02493,Boston,(345) 422-6332,info@precisionaccountax.com,www.precisionaccountax.com,CPA Firms,541211,1200168,8,4,4.4,38,4.1,24,41,98,8.9,404568,3.70080382335473,80.93
firm_0053,Hills Corporation,Anthony White,56,8390 Elm Blvd,Weston,MA,02493,Boston,(777) 996-8624,info@hillscorporatiocpa.com,www.hillscorporatiocpa.com,Tax Preparation,541213,6668878,32,31,4.7,3,4.7,4,47,98,8.9,1520739,2.62399019824572,80.93
firm_0278,Ruth Jackson Accounting,Frank Davis,69,9103 Main Blvd,Kendall,FL,33143,Miami,(490) 932-3755,info@ruthjacksonaccocpa.com,www.ruthjacksonaccocpa.com,Payroll Services,541214,3536384,23,7,4.6,72,4.4,110,47,76,13.6,1207411,3.4234360053918587,80.92
firm_0234,Ronald Baker CPAs,Karen Wilson,46,9826 Commerce St,Coral Gables,FL,33134,Miami,(513) 552-6020,info@ronaldbakercpas.com,www.ronaldbakercpas.com,Forensic Accounting,541211,6530977,34,13,4.4,149,4.6,172,24,82,12.3,1736301,3.885627412952692,80.91
firm_0604,Karen Baker Accounting,Joseph Rodriguez,48,49 Second Ave,Palm Beach,FL,33480,West Palm Beach,(220) 615-9067,info@karenbakeraccoutax.com,www.karenbakeraccoutax.com,Forensic Accounting,541211,10129157,29,30,4.7,54,4.4,48,28,96,9.3,2670360,3.942163661581559,80.91
firm_0466,North Partners,Carol Garcia,69,3638 Business Way,Tampa,FL,33602,Tampa,(377) 363-5025,info@northpartnerstax.com,www.northpartnerstax.com,Forensic Accounting,541211,4796125,13,10,3.0,4,2.9,3,59,79,14.8,1524164,4.56676525284156,80.85
firm_0011,Community Advisory Services,Eric Garcia,56,9047 First Dr,Boston,MA,02116,Boston,(722) 790-3547,info@communityadviso.com,www.communityadviso.com,Tax Preparation,541213,7252941,42,15,2.6,53,2.8,65,35,92,16.8,1811809,3.122762558587643,80.8
firm_0016,Jason Jackson CPAs,Steven Harris,42,1015 Elm Ave,Boston,MA,02116,Boston,(701) 383-1444,info@jasonjacksoncpacpa.com,www.jasonjacksoncpacpa.com,CPA Firms,541211,6326148,26,28,3.1,36,3.3,39,34,92,16.8,1102771,3.6218248265930058,80.8
firm_0634,Park Company,Donna Anderson,70,7548 Park Dr,Naples,FL,34108,Naples,(207) 423-2305,info@parkcompanycpa.com,www.parkcompanycpa.com,Bookkeeping Services,541219,7409042,18,38,3.1,117,3.0,115,67,97,7.4,2353123,3.2802974861669565,80.72999999999999
firm_0503,Trusted Tax Preparation,Steven Moore,36,7079 Second Dr,Tampa,FL,33609,Tampa,(327) 988-1268,info@trustedtaxprepa.com,www.trustedtaxprepa.com,Bookkeeping Services,541219,2294435,10,39,4.5,13,4.5,15,28,85,14.2,718989,2.7767315157464223,80.69
firm_0430,Sharon Allen CPA,Steven Davis,66,1675 Business Dr,Orlando,FL,32806,Orlando,(483) 632-6546,info@sharonallencpacpa.com,,Payroll Services,541214,6087411,31,19,4.7,30,4.6,45,75,69,11.9,2045846,3.9028388597599846,80.68
firm_0039,Excellence Tax Services,Anthony Hall,72,8674 Oak Dr,Burlington,MA,01803,Boston,(877) 226-2340,info@excellencetaxsecpa.com,,Tax Preparation,541213,6151938,24,22,3.8,27,3.9,29,90,91,15.3,1637225,2.609491496542365,80.65
firm_0040,Timothy Hernandez Tax Services,Andrew Hill,51,2315 Second St,Burlington,MA,01803,Boston,(263) 946-9550,info@timothyhernandetax.com,www.timothyhernandetax.com,Tax Preparation,541213,7675337,21,25,2.7,144,2.6,178,35,91,15.3,2016115,2.3186228576055266,80.65
firm_0296,David Wright Accounting,Amy Baker,56,6516 Second Ave,Hialeah,FL,33125,Miami,(866) 291-7272,info@davidwrightaccotax.com,www.davidwrightaccotax.com,Payroll Services,541214,6400782,32,37,4.9,96,5.0,169,42,61,9.1,1040852,3.6593571141366095,80.52
firm_0349,Carol White CPAs,Sharon Allen,35,3005 Park Blvd,Palmetto Bay,FL,33157,Miami,(623) 241-6248,info@carolwhitecpascpa.com,,CPA Firms,541211,1142214,5,21,4.2,25,4.2,31,38,91,12.6,255585,3.666488628959638,80.47
firm_0188,Andrew Allen CPA,Deborah Martinez,42,8072 Business Dr,Worcester,MA,01610,Worcester,(795) 488-1248,info@andrewallencpa.com,www.andrewallencpa.com,Estate Planning,541211,3950122,19,16,4.2,140,4.4,145,24,69,10.1,1018763,4.17712196706848,80.42
firm_0440,Uptown Tax Preparation,Joseph Brown,68,7190 Oak Dr,Orlando,FL,32807,Orlando,(507) 674-1313,info@uptowntaxpreparcpa.com,www.uptowntaxpreparcpa.com,CPA Firms,541211,5176952,28,20,3.4,72,3.4,44,60,72,12.3,1556379,3.770943913257913,80.41
firm_0513,Professional Professional Corporation,Anthony Williams,55,5912 Commerce Dr,Tampa,FL,33611,Tampa,(258) 559-2019,info@professionalpro.com,,Estate Planning,541211,813297,8,35,4.7,21,4.8,20,70,77,12.6,159959,4.369850801127649,80.37
firm_0444,West Advisory Services,Joseph Wilson,67,9941 Park Way,Orlando,FL,32808,Orlando,(331) 917-7272,info@westadvisorysercpa.com,www.westadvisorysercpa.com,CPA Firms,541211,4961793,15,11,3.5,13,3.6,20,59,68,11.6,1345211,3.6176392832911786,80.32
firm_0006,Betty Harris Accounting,Frank Hernandez,67,2540 Main Dr,Cambridge,MA,02139,Boston,(668) 791-3320,info@bettyharrisaccotax.com,www.bettyharrisaccotax.com,Payroll Services,541214,7191621,33,13,2.8,108,2.6,115,46,89,14.2,1597154,4.053799028909955,80.28999999999999
firm_0007,Professional Tax Preparation,Eric Baker,43,4366 Commerce Dr,Cambridge,MA,02139,Boston,(447) 757-6408,info@professionaltax.com,,Estate Planning,541211,1776483,9,40,4.5,10,4.6,15,50,89,14.2,524180,3.705395800947146,80.28999999999999
firm_0106,Strategic Tax Preparation,Amy Thompson,64,1839 Third Ave,Brighton,MA,02135,Boston,(465) 681-1746,info@strategictaxpre.com,,Forensic Accounting,541211,4735215,10,26,4.1,7,4.2,10,71,74,13.1,1095159,4.058949682403109,80.27000000000001
firm_0197,Quality Specialists,Thomas Perez,36,2574 First Dr,Springfield,MA,01103,Springfield,(996) 690-2953,info@qualityspecialitax.com,www.qualityspecialitax.com,Forensic Accounting,541211,5181751,43,30,4.0,84,4.0,96,30,61,8.7,1656717,3.8528770802229206,80.24
firm_0360,Community Audit Services,Gary Martin,63,7768 First Ave,Aventura,FL,33158,Miami,(695) 674-5641,info@communityauditscpa.com,,Bookkeeping Services,541219,3182859,24,17,4.4,16,4.6,28,56,89,14.1,690051,3.135879832899196,80.22
firm_0380,Midtown CPAs,Ruth Green,56,3568 Second Dr,North Miami Beach,FL,33162,Miami,(215) 898-7802,info@midtowncpastax.com,www.midtowncpastax.com,Estate Planning,541211,5039961,42,12,4.4,96,4.4,105,26,75,12.8,814524,3.9487663804528186,80.21000000000001
firm_0090,Helen Hill CPA,John White,38,5850 Elm Blvd,Cambridge,MA,02142,Boston,(758) 579-4976,info@helenhillcpa.com,www.helenhillcpa.com,Forensic Accounting,541211,5834769,34,32,2.6,125,2.7,213,32,88,17.2,1911353,3.7942149769592,80.2
firm_0096,Valley Group,Ruth Mitchell,46,9551 Elm Ave,Cambridge,MA,02142,Boston,(283) 548-5583,info@valleygroupcpa.com,www.valleygroupcpa.com,Forensic Accounting,541211,9073786,42,37,3.2,40,2.9,28,38,88,17.2,2295981,4.695100249879827,80.2
firm_0227,Andrew Lewis Tax Services,Helen Miller,75,7663 Second Dr,Peabody,MA,01960,Boston,(892) 890-5744,info@andrewlewistaxstax.com,www.andrewlewistaxstax.com,Forensic Accounting,541211,5292383,35,25,2.7,13,2.7,14,71,81,12.9,1485043,4.427969074988087,80.18
firm_0557,Kevin Davis CPA,Jose Harris,75,3127 Business Way,Jacksonville,FL,32223,Jacksonville,(726) 631-8362,info@kevindaviscpatax.com,,Tax Preparation,541213,2564102,22,34,4.3,14,4.2,24,82,77,12.3,876981,2.5360843713223287,80.16
firm_0257,Crown Financial Advisors,Nancy Miller,58,9765 Main Dr,Coconut Grove,FL,33133,Miami,(781) 705-1712,info@crownfinancialatax.com,www.crownfinancialatax.com,Forensic Accounting,541211,8900408,27,26,2.9,42,3.0,52,47,88,14.2,1873951,4.3158144536108685,80.14
firm_0653,Ridge Audit Services,Brian White,59,4222 Third Dr,Tallahassee,FL,32301,Tallahassee,(542) 376-5921,info@ridgeauditservitax.com,www.ridgeauditservitax.com,Forensic Accounting,541211,5077600,20,18,3.5,109,3.6,72,39,73,12.8,969354,4.632770881311299,79.91
firm_0115,Capital Financial Advisors,Lisa Wilson,63,9602 Main Way,Charlestown,MA,02129,Boston,(562) 572-2599,info@capitalfinancia.com,www.capitalfinancia.com,Tax Preparation,541213,6579785,18,19,3.3,134,3.4,209,47,86,14.9,1260318,2.6458186159012613,79.9
firm_0493,West Audit Services,Matthew Garcia,40,4059 Business Way,Tampa,FL,33647,Tampa,(924) 549-3511,info@westauditservictax.com,www.westauditservictax.com,Bookkeeping Services,541219,5034566,15,31,4.0,3,4.2,3,40,76,12.1,887542,3.5157603725968607,79.87
firm_0499,Executive Solutions,David Ramirez,45,2137 Main Dr,Tampa,FL,33607,Tampa,(958) 366-4476,info@executivesoluti.com,www.executivesoluti.com,Bookkeeping Services,541219,3898609,21,24,3.7,84,3.5,96,23,81,13.8,1356737,3.402202287653117,79.81
firm_0395,Betty Lopez Accounting,Michael Flores,69,8462 Park Dr,Orlando,FL,32803,Orlando,(946) 535-6369,info@bettylopezaccoucpa.com,,Bookkeeping Services,541219,4326466,20,39,4.7,12,4.5,7,81,74,12.4,711118,2.9088471589043894,79.78
firm_0633,Executive Financial Advisors,Michelle Miller,46,8097 Business Blvd,Naples,FL,34108,Naples,(756) 624-1723,info@executivefinanctax.com,www.executivefinanctax.com,Payroll Services,541214,5106144,17,37,4.1,71,3.8,105,25,97,7.4,844767,3.6817722626229967,79.72999999999999
firm_0218,Quality Corporation,Timothy King,61,6406 Third Ave,Lowell,MA,01854,Lowell,(832) 925-8273,info@qualitycorporatcpa.com,www.qualitycorporatcpa.com,Forensic Accounting,541211,7627420,23,29,2.7,71,2.8,46,55,72,11.2,1505929,4.3018282072511145,79.63999999999999
firm_0065,Donna Scott & Associates,Karen Carter,51,6551 First Way,Boston,MA,02101,Boston,(353) 238-4024,info@donnascottandascpa.com,www.donnascottandascpa.com,Estate Planning,541211,5585616,36,40,3.0,125,3.1,169,42,84,18.4,1554405,4.202716522066643,79.6
firm_0294,West Solutions,Joseph Johnson,69,4651 Second Blvd,Hialeah,FL,33125,Miami,(432) 787-4227,info@westsolutions.com,www.westsolutions.com,Bookkeeping Services,541219,5535858,41,28,4.7,8,4.8,8,64,61,9.1,1903760,2.9524998532974864,79.52
firm_0297,Elite LLC,John Young,61,1383 Main Dr,Hialeah,FL,33125,Miami,(557) 713-9662,info@elitellc.com,www.elitellc.com,Payroll Services,541214,3985738,24,20,3.3,108,3.2,158,51,61,9.1,1231613,3.754839125367832,79.52
firm_0564,Family CPAs,Eric Lopez,39,2302 Second Way,Jacksonville,FL,32259,Jacksonville,(475) 414-9856,info@familycpastax.com,,Estate Planning,541211,2720547,12,38,4.7,1,4.8,0,57,86,13.7,751507,4.228615328088498,79.49
firm_0565,Midtown Consulting,Edward Lopez,60,6367 Business St,Jacksonville,FL,32259,Jacksonville,(715) 684-5265,info@midtownconsulticpa.com,,Bookkeeping Services,541219,7619162,34,38,4.4,7,4.2,12,75,86,13.7,1558490,3.039119863444344,79.49
firm_0438,Park Company,Sharon Walker,59,8117 Third Way,Orlando,FL,32807,Orlando,(893) 479-4199,info@parkcompany.com,www.parkcompany.com,Forensic Accounting,541211,8483432,20,31,4.5,7,4.5,10,48,72,12.3,2515789,4.247888914016631,79.41
firm_0439,Grove Firm,Matthew Miller,64,2358 Second Blvd,Orlando,FL,32807,Orlando,(972) 801-2362,info@grovefirm.com,www.grovefirm.com,Tax Preparation,541213,2719744,21,5,4.3,139,4.0,227,30,72,12.3,733047,2.631176236445548,79.41
firm_0667,Ridge Company,Jeffrey Allen,47,6429 Oak Ave,Cape Coral,FL,33904,Cape Coral,(433) 916-7883,info@ridgecompanycpa.com,www.ridgecompanycpa.com,CPA Firms,541211,8680082,38,17,4.4,116,4.3,161,20,76,11.3,2033375,3.1797841222681464,79.31
firm_0155,Harbor Solutions,Ruth Thomas,43,4964 Third Blvd,Somerville,MA,02144,Boston,(507) 537-9324,info@harborsolutionscpa.com,www.harborsolutionscpa.com,Forensic Accounting,541211,5155287,15,31,3.1,57,3.2,56,30,82,14.6,981523,4.3315088169196825,79.3
firm_0209,Executive Financial Services,Ashley Lee,44,9102 Third Way,Lowell,MA,01851,Lowell,(977) 288-7359,info@executivefinanccpa.com,www.executivefinanccpa.com,Estate Planning,541211,2726495,19,35,3.0,37,2.7,52,33,74,11.6,611552,3.650534458634147,79.22
firm_0180,North Tax Advisors,Betty Nelson,45,5139 Third Dr,Worcester,MA,01608,Worcester,(977) 317-9471,info@northtaxadvisor.com,www.northtaxadvisor.com,Estate Planning,541211,3276457,24,11,4.7,87,4.9,55,23,65,9.2,873694,4.016463734153467,79.19
firm_0308,Grove CPAs,Jose Davis,55,5467 Second Way,Coral Gables,FL,33145,Miami,(800) 430-1915,info@grovecpastax.com,www.grovecpastax.com,Bookkeeping Services,541219,8765678,24,37,3.1,83,3.3,58,45,86,13.1,2146819,2.696895064159761,79.07
firm_0311,Park Audit Services,James Williams,64,2972 Commerce Ave,Coral Gables,FL,33145,Miami,(427) 262-6498,info@parkauditservic.com,www.parkauditservic.com,Bookkeeping Services,541219,6861327,19,6,4.0,23,4.0,32,32,86,13.1,1277782,3.2759230644610504,79.07
firm_0312,Jeffrey Adams CPA,Kenneth Wright,65,5994 Oak Blvd,Coral Gables,FL,33145,Miami,(676) 488-3146,info@jeffreyadamscpa.com,www.jeffreyadamscpa.com,CPA Firms,541211,8372823,41,5,4.0,27,4.2,30,42,86,13.1,1490419,3.5956623311922753,79.07
firm_0313,Matthew Jones Tax Services,Jeffrey Scott,66,1053 Elm Blvd,Coral Gables,FL,33145,Miami,(903) 315-9725,info@matthewjonestax.com,,Tax Preparation,541213,4817333,10,40,2.8,26,2.6,44,82,86,13.1,1420494,3.278832929379668,79.07
firm_0022,Premier Professional Corporation,Gary Lee,59,4270 Elm Dr,Boston,MA,02118,Boston,(408) 810-9328,info@premierprofessicpa.com,www.premierprofessicpa.com,Bookkeeping Services,541219,4045715,24,10,2.8,96,2.6,112,32,73,11.4,726289,2.9423418730951463,78.93
firm_0476,Robert Rodriguez Tax Services,Sandra Green,67,9598 Third Ave,Tampa,FL,33606,Tampa,(421) 212-3984,info@robertrodriguez.com,www.robertrodriguez.com,Tax Preparation,541213,7303601,18,3,5.0,50,4.8,30,48,83,13.5,1624429,3.1649433699625646,78.9
firm_0477,Regional Group,Helen Brown,50,1286 Elm Way,Tampa,FL,33606,Tampa,(974) 426-7502,info@regionalgroupcpa.com,www.regionalgroupcpa.com,Tax Preparation,541213,5939651,32,35,3.3,46,3.5,78,32,83,13.5,1313676,3.1473368993375153,78.9
firm_0500,Ruth Williams CPAs,Thomas Garcia,46,6389 Elm Way,Tampa,FL,33607,Tampa,(689) 513-1270,info@ruthwilliamscpacpa.com,,Payroll Services,541214,4781374,15,35,4.2,6,4.3,6,56,81,13.8,1459618,3.5699694497869934,78.81
firm_0501,Community Business Services,Frank White,56,9374 Third Way,Tampa,FL,33607,Tampa,(732) 274-8175,info@communitybusinetax.com,www.communitybusinetax.com,Tax Preparation,541213,6262356,29,14,2.8,88,2.9,145,35,81,13.8,1703532,2.792104839056562,78.81
firm_0401,Mark White Tax Services,Steven Hernandez,49,2011 Business Ave,Orlando,FL,32803,Orlando,(957) 483-7212,info@markwhitetaxser.com,,CPA Firms,541211,5773810,19,39,4.5,25,4.5,38,54,74,12.4,1176196,3.3205157072041853,78.78
firm_0676,Larry Davis CPAs,Nancy Torres,59,8546 Second Blvd,Fort Myers,FL,33901,Fort Myers,(844) 897-6685,info@larrydaviscpascpa.com,www.larrydaviscpascpa.com,Bookkeeping Services,541219,3005000,18,16,2.8,146,3.0,198,44,74,10.9,632382,2.973160693238282,78.73
firm_0426,Central Associates,Edward Hill,41,1846 Third Dr,Orlando,FL,32806,Orlando,(439) 294-4780,info@centralassociattax.com,www.centralassociattax.com,Payroll Services,541214,8675563,28,31,3.8,107,3.7,126,37,69,11.9,2008244,3.689484644135788,78.68
firm_0265,Advanced CPAs,Joseph Young,44,7272 Oak Dr,Brickell,FL,33131,Miami,(410) 335-7756,info@advancedcpascpa.com,www.advancedcpascpa.com,CPA Firms,541211,3071580,19,12,3.0,24,3.1,39,18,91,17.3,778438,3.2433507955877596,78.65
firm_0272,Hills Company,Brian Garcia,75,9184 Business Blvd,Brickell,FL,33131,Miami,(503) 458-6259,info@hillscompanycpa.com,www.hillscompanycpa.com,Bookkeeping Services,541219,2508782,15,7,4.6,15,4.4,21,45,91,17.3,765140,2.6540543294720718,78.65
firm_0071,Uptown CPA,Paul Hernandez,67,8215 Second Blvd,Boston,MA,02101,Boston,(281) 780-5240,info@uptowncpa.com,www.uptowncpa.com,Estate Planning,541211,8079366,44,40,2.7,13,2.9,22,69,84,18.4,2730426,3.6703429165214767,78.6
firm_0295,Regional CPAs,Kimberly Jackson,39,7646 First Way,Hialeah,FL,33125,Miami,(418) 451-1348,info@regionalcpastax.com,www.regionalcpastax.com,Tax Preparation,541213,1091478,5,35,3.8,34,3.6,25,39,61,9.1,333289,2.936499706111665,78.52
firm_0414,Uptown Audit Services,Amy Gonzalez,48,9697 Third Blvd,Orlando,FL,32835,Orlando,(903) 952-3219,info@uptownauditservcpa.com,www.uptownauditservcpa.com,CPA Firms,541211,4893505,22,37,3.0,108,3.0,76,33,71,11.2,740922,3.8910547545028003,78.49
firm_0392,Michael Hernandez Tax Services,Lisa Clark,54,1707 Second Way,Orlando,FL,32801,Orlando,(999) 953-5350,info@michaelhernande.com,www.michaelhernande.com,Forensic Accounting,541211,8235396,43,25,2.9,104,2.8,148,30,78,13.9,2701594,4.614841043299515,78.43
firm_0419,Precision LLC,Betty Lee,38,4362 Business Ave,Orlando,FL,32804,Orlando,(493) 324-1217,info@precisionllc.com,www.precisionllc.com,Estate Planning,541211,1776834,14,12,3.7,31,4.0,32,19,76,12.8,618630,4.090401351344054,78.36
firm_0544,Professional CPA,Robert Robinson,75,9388 Park Dr,Jacksonville,FL,32207,Jacksonville,(315) 670-3383,info@professionalcpa.com,,Estate Planning,541211,4814274,22,27,4.4,10,4.6,8,80,72,10.8,1027419,3.588501422221462,78.36
firm_0028,South CPAs,Edward Scott,72,8609 Business St,Boston,MA,02215,Boston,(380) 313-5857,info@southcpastax.com,www.southcpastax.com,Tax Preparation,541213,8557395,24,33,2.6,11,2.7,19,67,85,13.7,1885021,2.349250741712435,78.34
